"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb","pardoned"
18679,"black","blue",28.4786556235497,38.6563805143982,13.4067364054539,"karaoke",1,"not"
18680,"black","grey",30.2033030476681,28.4303004592192,16.9088324756543,"comedy",0,"not"
18681,"grey","blue",29.5383498924977,36.1491527913745,16.759776852498,"karaoke",6,"not"
18682,"black","blue",33.2591367868452,29.3286587112011,9.93047088857691,"art",2,"not"
18683,"black","blue",29.3384712414849,30.907183845608,12.9574085775872,"cooking",1,"not"
18684,"grey","grey",25.0890397550693,41.7399819752417,10.6665852105285,"cooking",5,"not"
18685,"black","grey",33.6973613877877,34.0256100191891,15.8078415896266,"comedy",3,"not"
18686,"black","blue",26.9774256261508,38.5850457517075,15.8413973770423,"debate",10,"pardoned"
18687,"grey","blue",30.4436983072452,20.8475582554655,16.9399634724329,"comedy",1,"not"
18688,"black","blue",32.6896650574894,40.3713364344656,17.0242110593711,"art",3,"not"
18689,"grey","blue",29.4595120479214,37.6991094353517,15.4095992825562,"yoga",2,"not"
18690,"black","blue",29.2541661750552,36.9404147589017,18.7813480860788,"trivia",4,"not"
18691,"grey","grey",31.1432454101985,48.4954872287438,17.2320320746772,"comedy",3,"not"
18692,"grey","blue",18.8419240736339,32.6406541206276,13.7260647167965,"cooking",2,"not"
18693,"black","blue",25.1216532001273,43.9425823529388,14.1558905789865,"karaoke",1,"not"
18694,"black","blue",29.7941644054077,27.840949584226,9.91926255019977,"trivia",1,"not"
18695,"grey","grey",27.5111016376997,43.7946468961362,15.8761318150068,"art",3,"not"
18696,"grey","blue",28.5056391822629,33.8363411860323,5.5244437943795,"cooking",1,"not"
18697,"black","blue",27.1929847657906,31.5685051432284,18.8028095105876,"cooking",1,"not"
18698,"grey","blue",22.0213472789811,34.8688095341699,12.2593804792045,"karaoke",0,"not"
18699,"black","grey",28.3699996623245,40.5823636553705,16.0564863246768,"cooking",1,"not"
18700,"grey","grey",27.2892779044499,28.0503102068849,11.8790302049882,"karaoke",4,"not"
18701,"brown","blue",29.4875828028119,34.8723000908166,16.3925630067609,"cooking",3,"not"
18702,"brown","blue",27.9203307859921,28.200747820785,16.1686870570855,"karaoke",3,"not"
18703,"black","blue",29.5653928143163,15.3385011580782,6.7790313017929,"comedy",2,"not"
18704,"grey","grey",25.0358329256645,33.411395903177,16.4730021120007,"karaoke",4,"not"
18705,"black","blue",26.6094115775703,16.1121343378507,12.8269963495257,"karaoke",0,"not"
18706,"brown","blue",24.054244420966,36.1674565738893,20.3179381026173,"comedy",1,"not"
18707,"grey","blue",24.146870193618,22.0315067071519,10.3737877518877,"cooking",0,"not"
18708,"black","blue",26.3893438591527,39.6817933533263,18.5443318799089,"debate",7,"pardoned"
18709,"grey","grey",30.2786293136541,29.57244592202,14.5993553150158,"comedy",2,"not"
18710,"grey","grey",23.4835996221513,39.3658289993787,15.9873778772029,"karaoke",4,"not"
18711,"grey","grey",27.5418746597352,41.5686588347645,18.2166965250791,"comedy",1,"not"
18712,"brown","blue",24.580219516799,37.0920895903699,16.5048227259649,"comedy",4,"not"
18713,"grey","blue",33.9442169221921,29.8157743604776,18.7105197609275,"cooking",1,"not"
18714,"black","blue",25.0756061614444,44.5911734616952,18.7884748273585,"art",2,"not"
18715,"grey","blue",27.7871324054153,34.7471415768934,13.4593582733867,"trivia",4,"not"
18716,"grey","blue",26.3213532228388,31.0545346604894,10.5935431464529,"karaoke",3,"not"
18717,"black","blue",29.6588373998788,32.3013323730903,14.9539786777859,"cooking",1,"not"
18718,"black","blue",24.1241117883413,22.8866689531872,11.6721591959503,"yoga",1,"not"
18719,"black","grey",29.5184347000388,27.2569643400715,13.2568063128553,"karaoke",2,"not"
18720,"black","blue",33.6706926860925,42.8723147130169,20.5539731627895,"debate",1,"pardoned"
18721,"black","blue",27.7583343627582,34.6901051860052,14.9240294754537,"karaoke",2,"not"
18722,"black","blue",21.309744927824,22.7124354446286,12.432481192973,"yoga",0,"not"
18723,"grey","blue",25.113817417841,32.1851349822623,12.0866319442389,"cooking",2,"not"
18724,"black","grey",26.923514612735,39.6772911950404,15.9833726851474,"cooking",1,"not"
18725,"black","blue",24.7498349804562,30.8584700774926,15.5322671465252,"comedy",2,"not"
18726,"black","blue",27.369896744792,20.035212971589,12.9020625842518,"art",3,"not"
18727,"brown","blue",26.8448563984233,20.5442335981157,6.63988844901517,"art",2,"not"
18728,"black","blue",27.1656999693785,23.6802264294479,14.9597582808881,"trivia",0,"not"
18729,"black","blue",23.7906228953504,36.8658332453101,11.6669921047564,"cooking",1,"not"
18730,"black","blue",29.9722466203388,32.3901174148603,21.1098402761945,"yoga",3,"not"
18731,"black","blue",29.9578431567523,37.9044397331006,16.4653173236856,"yoga",7,"pardoned"
18732,"black","blue",29.4941864165587,35.1464003399003,14.0672437626163,"debate",6,"pardoned"
18733,"grey","blue",27.552878815111,24.0601584067252,14.4790777543731,"art",1,"not"
18734,"grey","grey",27.2809124274637,32.0177867823761,22.0118545827341,"cooking",5,"not"
18735,"grey","blue",30.9438858984886,49.5136459801657,18.1099168506256,"cooking",3,"not"
18736,"grey","grey",29.9094907312006,36.4113256331842,13.8221936374093,"karaoke",4,"not"
18737,"black","grey",26.683420970595,32.2168868023663,13.430204910332,"cooking",2,"not"
18738,"grey","blue",26.8289187595063,47.5610487609091,17.9036584374201,"art",4,"not"
18739,"black","blue",22.1355837447405,38.1957814919587,17.3377561894971,"art",5,"pardoned"
18740,"grey","blue",26.1429070797548,36.3865701434391,17.7693526178175,"cooking",3,"not"
18741,"brown","blue",19.5548177046936,36.6785266101296,15.6974544349772,"art",1,"not"
18742,"grey","blue",30.7825107272763,41.6507538352663,14.4842021747972,"art",1,"not"
18743,"black","grey",28.8208500571853,28.6492734744511,18.5618346881028,"comedy",1,"not"
18744,"black","blue",28.5488353960044,29.2130140078843,18.4579332601088,"trivia",1,"not"
18745,"grey","blue",28.7880337258542,31.4952054018566,18.5673143804937,"cooking",3,"not"
18746,"black","blue",29.5540645331489,42.8618106053538,18.6176982935915,"comedy",2,"pardoned"
18747,"black","blue",27.4810186021426,39.0305079869864,17.3404163763473,"cooking",4,"not"
18748,"black","blue",29.0588587163819,12.80623223099,6.01493443469219,"yoga",2,"not"
18749,"black","blue",29.4400440513293,39.5612475363617,13.0510452642497,"art",0,"not"
18750,"black","grey",27.1878059531854,28.8671608140888,11.2673018751773,"trivia",2,"not"
18751,"black","grey",32.0160530016494,37.5731594119078,9.79612880492233,"yoga",2,"not"
18752,"grey","blue",28.3783669117971,38.0213978654857,18.5791221075164,"cooking",3,"not"
18753,"grey","blue",29.4354418404493,36.3366542973617,12.9700239896857,"debate",10,"pardoned"
18754,"brown","blue",25.0699011403305,46.5709360700745,14.2494953051339,"cooking",1,"not"
18755,"black","blue",23.3974423797878,52.1549911233643,16.298611894984,"cooking",3,"not"
18756,"grey","blue",26.4842207033339,29.9747269670673,13.2639336789562,"cooking",1,"not"
18757,"black","blue",32.5191645473365,39.5107522574469,18.0610284145395,"comedy",16,"pardoned"
18758,"brown","blue",33.0970044821565,32.3595592859493,16.207080331398,"karaoke",3,"not"
18759,"grey","blue",24.1748960255373,42.5749029755905,12.4009670377228,"karaoke",2,"not"
18760,"grey","blue",30.2702026199918,24.1328211398095,12.9847455413794,"cooking",3,"not"
18761,"brown","blue",33.7484872990261,30.6447331563392,11.7915070827247,"cooking",4,"not"
18762,"grey","blue",23.3675335044971,34.1470817363386,15.3663017866447,"art",4,"not"
18763,"grey","blue",24.5903163416837,31.2937942506563,17.8811129894959,"comedy",2,"not"
18764,"brown","blue",22.0868067481192,41.352439404596,18.3712280336623,"cooking",1,"not"
18765,"grey","blue",30.3881256131043,37.4799633823613,20.1763198121693,"cooking",1,"not"
18766,"grey","grey",30.3052826479054,20.7079975258091,14.2901887972302,"cooking",1,"not"
18767,"black","grey",31.8667464935003,36.5558351176284,12.2991091424484,"karaoke",2,"not"
18768,"black","blue",30.8457515751041,35.1421750475331,19.5601647010898,"trivia",1,"not"
18769,"black","blue",23.3471780892544,26.9625350989042,12.9904938714322,"debate",1,"not"
18770,"brown","blue",28.0462643608181,45.4579717967642,19.0028158417179,"karaoke",4,"not"
18771,"grey","blue",31.539844722483,27.4159820345143,13.2399974971176,"cooking",1,"not"
18772,"grey","blue",27.1020379319511,32.48577617028,7.8409508415959,"art",2,"not"
18773,"black","blue",32.614017567196,36.8195544725662,17.4166051495803,"art",5,"not"
18774,"grey","blue",27.111577837419,24.7364926459761,10.6668505814507,"cooking",1,"not"
18775,"grey","blue",32.2840387944643,30.5631378520339,15.805101150076,"yoga",0,"not"
18776,"grey","grey",30.1322062529324,40.687315808048,12.1545286923245,"cooking",5,"not"
18777,"black","blue",31.4729460120644,18.8831506214492,8.72526393613712,"cooking",0,"not"
18778,"grey","blue",25.2653730193028,45.0922011745802,16.1049997873047,"art",3,"not"
18779,"grey","blue",28.5351644700866,24.7218149575938,11.0409210026542,"karaoke",2,"not"
18780,"black","blue",25.0486308063582,26.9537976789214,17.2770063503061,"cooking",2,"not"
18781,"black","blue",29.0412465080088,29.7998621168091,14.0861596501645,"yoga",3,"not"
18782,"black","blue",23.2158556604666,43.7509353253054,13.9526185448189,"trivia",2,"not"
18783,"grey","blue",30.21816463631,45.8403424585387,15.3513135092794,"cooking",3,"not"
18784,"grey","blue",31.3830595460347,39.7878687056197,18.8509535212926,"karaoke",0,"not"
18785,"grey","blue",29.0367406978971,41.8378411574737,15.1737708984446,"karaoke",1,"not"
18786,"grey","blue",28.8624962981306,52.210904252777,23.5102983205456,"debate",2,"not"
18787,"black","blue",31.5661354785386,42.2996742172469,17.8837385881923,"debate",7,"pardoned"
18788,"black","blue",26.6342408198311,54.011622759163,18.4910570626552,"yoga",10,"pardoned"
18789,"black","blue",26.8561860157618,30.2635166103974,14.1446629384977,"karaoke",1,"not"
18790,"grey","blue",26.8979498833349,34.5666714743197,13.4094472015088,"karaoke",6,"not"
18791,"grey","grey",28.2766817632993,30.4456442431214,18.6273881993382,"cooking",0,"not"
18792,"grey","blue",27.5655850050295,37.7185925158991,14.4436521356426,"cooking",0,"not"
18793,"black","blue",28.6493303496547,32.7365959907048,19.3696982255149,"karaoke",3,"not"
18794,"black","blue",26.631233445328,11.2261127271312,8.96115597011243,"cooking",2,"not"
18795,"grey","grey",23.5955568429004,34.248246255936,16.1439763351441,"art",1,"not"
18796,"grey","blue",24.072633153326,42.2209743537205,22.3239543335415,"karaoke",5,"not"
18797,"black","grey",30.2365755808089,33.1045644563066,15.5684519011223,"art",0,"not"
18798,"black","grey",27.3538691986525,17.8583830209796,12.0657073033878,"karaoke",2,"not"
18799,"grey","blue",32.0010252089605,34.6741096958063,14.0766019584737,"yoga",1,"not"
18800,"black","grey",34.5973149985062,35.0047153161684,18.9071611225354,"karaoke",4,"not"
18801,"grey","grey",27.7500598381568,36.8150780638699,15.6376780409951,"art",3,"not"
18802,"black","blue",25.6884974028956,36.6155957926103,13.4617758870869,"cooking",4,"not"
18803,"black","blue",29.1838400113048,41.3131670266916,14.3558173014605,"cooking",2,"not"
18804,"black","grey",29.4699972943138,28.0316518306659,16.6408079832091,"comedy",0,"not"
18805,"brown","blue",27.759884885312,23.6468733420917,13.599480883734,"cooking",3,"not"
18806,"grey","blue",26.0592753150406,30.6629359394735,13.4537466438468,"karaoke",4,"not"
18807,"black","blue",29.2500060880766,26.461890681238,18.291395518783,"karaoke",1,"not"
18808,"black","blue",26.1468721433607,29.9974567143866,14.9104951242815,"trivia",4,"not"
18809,"black","grey",30.486362263602,36.9017594143966,19.0524056048165,"art",0,"not"
18810,"black","blue",24.6242116175986,30.0612883224258,12.471646992543,"cooking",1,"not"
18811,"black","blue",26.5850696529005,35.061721568892,15.9612261627224,"cooking",3,"not"
18812,"grey","blue",28.0302298960791,34.0723322735521,16.9547624707488,"cooking",1,"not"
18813,"brown","blue",28.5822092154607,25.4353909561454,13.796691535153,"art",2,"not"
18814,"grey","blue",27.30663639486,34.6953487041159,17.6537227907418,"trivia",2,"not"
18815,"black","blue",24.5914648868531,37.6072853516841,17.9283596569031,"comedy",0,"not"
18816,"grey","grey",26.1497415096757,21.9043017120255,5.82108528228044,"karaoke",0,"not"
18817,"brown","grey",28.9390076209856,43.4303705972537,12.5292107906075,"art",5,"not"
18818,"black","blue",34.8785403474073,24.8988595917351,18.2358547930299,"karaoke",2,"not"
18819,"black","blue",33.202856811293,50.1947693131964,18.8820412585653,"karaoke",2,"not"
18820,"black","blue",26.0165699207392,39.1706325879096,11.8550631750474,"comedy",1,"not"
18821,"black","blue",30.280580964193,28.015442083445,12.6225921213882,"yoga",3,"not"
18822,"black","blue",28.5954723687735,39.7391060140999,18.5808720695543,"karaoke",1,"not"
18823,"grey","blue",26.601032257742,21.7156669906407,11.7826884294074,"trivia",0,"not"
18824,"grey","grey",28.8907350641297,43.7178111840037,15.4680404664917,"yoga",0,"not"
18825,"black","grey",29.6606183331915,32.718170552207,16.5384496808359,"art",2,"not"
18826,"black","grey",23.6163012231239,32.3606662585955,10.3494104780902,"cooking",1,"not"
18827,"brown","grey",30.2465061301924,42.951566650085,18.0212777473563,"art",1,"not"
18828,"black","blue",29.8044159285342,28.0310736617759,10.2217534302134,"yoga",1,"not"
18829,"grey","blue",33.1621625896012,30.4790183841565,19.533906759931,"cooking",4,"not"
18830,"grey","blue",34.5177919098255,43.9260492885613,18.5987531643982,"art",3,"not"
18831,"black","grey",24.4150417032748,42.9116780041313,10.8838190402713,"karaoke",0,"not"
18832,"black","blue",24.8856613301269,42.0140023258024,16.7160785457576,"art",2,"not"
18833,"grey","blue",29.0585068598475,32.0561884317754,12.9645565536012,"cooking",0,"not"
18834,"black","blue",27.9534979876281,48.035618170665,19.9655491498835,"karaoke",0,"not"
18835,"brown","blue",28.2870484198444,45.43717845671,20.0801817310397,"debate",6,"pardoned"
18836,"black","blue",25.3935873399831,42.6044890098329,13.3378103759125,"cooking",0,"not"
18837,"grey","grey",29.6113112735445,33.6431917217393,13.3005112513408,"comedy",2,"not"
18838,"brown","blue",27.9864792262346,56.9847615164344,23.2366504210961,"comedy",2,"not"
18839,"grey","blue",31.9771460589622,41.5072668060834,22.8265120676257,"art",4,"not"
18840,"black","blue",27.3626070204414,43.7515828809018,13.2613442233601,"art",1,"not"
18841,"black","blue",28.0199556889765,40.8249855827999,15.2407666740386,"yoga",0,"not"
18842,"brown","blue",27.8907191938129,40.7890372192658,15.0061832844248,"debate",2,"not"
18843,"black","grey",27.6470181604812,41.4002085378166,15.7445080124522,"trivia",0,"not"
18844,"grey","blue",23.9344329472772,49.2892102477584,17.6338697865245,"cooking",1,"not"
18845,"black","blue",28.4426684666731,44.7314595669718,22.532156488886,"karaoke",3,"not"
18846,"brown","blue",23.8893234938162,33.9282808808761,11.9084595300722,"comedy",10,"pardoned"
18847,"black","blue",34.8175108285086,23.8421513872837,19.801518210532,"yoga",5,"pardoned"
18848,"black","grey",23.8632935949735,39.5177498559168,15.9586259334564,"cooking",4,"not"
18849,"black","blue",29.2826774690232,38.7678539907865,20.3499869310218,"karaoke",0,"not"
18850,"black","blue",26.4145332398853,21.1236282153648,12.3600310921497,"cooking",3,"not"
18851,"black","blue",26.4425307129994,38.5146412449379,11.7549627534216,"comedy",5,"pardoned"
18852,"grey","blue",32.651733833897,34.5796486217628,16.2874537688568,"art",2,"not"
18853,"grey","grey",32.1660660488367,39.0822344864568,19.4692518957809,"debate",15,"pardoned"
18854,"black","grey",24.7917604906522,25.9198803708559,16.2976553540067,"cooking",2,"not"
18855,"black","blue",26.2798369218288,34.022241217255,16.1200422667866,"trivia",1,"not"
18856,"brown","blue",25.940127109344,34.9509436353295,17.7970334604056,"cooking",4,"not"
18857,"black","blue",27.7158467496888,24.7350175123371,10.8781690889208,"karaoke",2,"not"
18858,"grey","blue",31.4695642642812,30.4760313832408,18.9004709519377,"art",1,"not"
18859,"grey","blue",25.4935827753681,31.1357919304587,13.9314580122958,"cooking",3,"not"
18860,"brown","blue",30.7185547062178,39.5606226904673,17.5961502311169,"cooking",1,"not"
18861,"black","blue",25.878917426366,40.0375304867426,21.7507820223794,"karaoke",0,"not"
18862,"brown","blue",29.2541553479634,32.9682441964404,18.224201444987,"art",1,"not"
18863,"black","blue",34.2380582577582,47.4014905076667,21.7539324473879,"cooking",2,"not"
18864,"grey","blue",27.2892823332976,34.799763527201,11.4463280504421,"cooking",2,"not"
18865,"grey","blue",27.1470784800819,33.2008225903017,13.3945587406691,"cooking",2,"not"
18866,"grey","blue",30.4010240319035,33.3811129780448,15.2860245834083,"debate",2,"not"
18867,"black","blue",27.6872735853202,22.5224436530249,11.4521576877115,"yoga",0,"not"
18868,"black","grey",27.339251198219,32.1525222145406,17.5850219114437,"cooking",2,"not"
18869,"brown","blue",32.95268900878,23.0608032525348,17.5589713337824,"cooking",1,"not"
18870,"black","grey",26.8018538391876,30.283782332249,13.8433161973052,"art",0,"not"
18871,"grey","grey",34.1599118925167,36.4864391247461,19.0219943903995,"cooking",3,"not"
18872,"black","blue",25.7995452183552,37.2560914581886,13.2015406778224,"cooking",3,"not"
18873,"black","grey",25.9223995160903,29.2804235685401,17.728224103802,"yoga",1,"not"
18874,"black","grey",20.9095987950401,28.9456309601966,13.1508873244983,"karaoke",3,"not"
18875,"black","blue",29.0012978356414,22.5422878098663,14.7649128412347,"art",5,"not"
18876,"grey","blue",24.9807164900013,31.8068056334876,16.9126671511956,"cooking",1,"not"
18877,"black","blue",28.41065236622,34.0891392294136,15.2559335464635,"trivia",0,"not"
18878,"brown","blue",23.2535188471032,50.213170004276,20.7209609008207,"karaoke",0,"not"
18879,"black","blue",28.154161288675,38.8844699673825,16.2264659292776,"comedy",4,"not"
18880,"grey","blue",33.3499357948913,30.4228105272518,15.4641146782378,"comedy",3,"not"
18881,"black","blue",27.1824041961433,42.2105697206427,13.4611305265104,"trivia",5,"pardoned"
18882,"black","blue",28.7633998703532,37.6199071769206,13.8333383506668,"yoga",4,"not"
18883,"black","blue",27.3367953264737,33.8794812875425,20.3743483902976,"trivia",1,"not"
18884,"grey","blue",30.7389494735315,34.1613699026259,17.9634150914559,"yoga",3,"not"
18885,"black","blue",24.3514217618502,35.2123495020329,13.7701942498332,"art",10,"pardoned"
18886,"black","blue",32.3484136349995,32.9979735495908,16.9984284404734,"karaoke",3,"not"
18887,"black","blue",23.6982523931239,29.1435884886544,15.1410820422332,"art",0,"not"
18888,"black","grey",26.2922645764377,33.1331563594482,14.9106154162141,"yoga",0,"not"
18889,"grey","blue",29.8241080707753,32.2832268195195,16.3406658425012,"cooking",3,"not"
18890,"grey","blue",25.4637679410455,45.2551621285031,10.3317173831683,"comedy",1,"not"
18891,"black","blue",25.833830145312,41.3704274824013,19.4998852377696,"art",2,"not"
18892,"black","grey",30.0061440816024,24.9842501036005,15.7300511492169,"cooking",2,"not"
18893,"grey","blue",37.1345809432538,32.2179695358304,19.6627113097125,"karaoke",2,"not"
18894,"black","grey",26.5584450826773,50.6096214721238,19.3158290137825,"art",2,"not"
18895,"brown","blue",32.0337172263849,33.8078325303323,15.1199772228368,"karaoke",2,"not"
18896,"black","blue",31.7373682331796,21.6744381967051,12.5859108473938,"yoga",3,"not"
18897,"grey","grey",24.7878794865787,41.0873881342977,15.0981839772696,"debate",6,"pardoned"
18898,"grey","grey",29.1862677037935,13.6105707542563,9.25888483993793,"karaoke",2,"not"
18899,"grey","blue",26.3706386883498,37.1890883129229,11.0488957093381,"trivia",6,"pardoned"
18900,"black","blue",25.8194463787608,28.478163452744,10.6753508761007,"cooking",1,"not"
18901,"black","blue",23.9224727331329,41.5657575063978,15.1596268431235,"cooking",1,"not"
18902,"grey","grey",24.3263918530705,22.4645132352968,18.9326781220023,"art",2,"not"
18903,"grey","grey",24.3452508915698,47.5701748462064,17.5799193971722,"cooking",2,"not"
18904,"black","blue",28.0005976976182,35.9193207987338,18.281979051476,"cooking",0,"not"
18905,"black","blue",33.9610440486627,38.5169750649757,21.6777731165558,"cooking",4,"not"
18906,"black","blue",24.5831907731654,29.9686354135446,12.3690436601621,"art",0,"not"
18907,"black","grey",30.6714110851703,31.652169278729,15.5622478931197,"comedy",1,"not"
18908,"grey","blue",23.9878992163627,26.4005480377816,15.9411628313009,"cooking",2,"not"
18909,"grey","grey",27.7154804895479,17.9625571854117,5.98300057412458,"cooking",1,"not"
18910,"grey","blue",25.095937081728,45.6425925486656,15.7401991948566,"cooking",1,"not"
18911,"brown","blue",23.5770409800802,32.1754663147687,11.4027673871897,"cooking",3,"not"
18912,"grey","blue",26.8152244408962,46.4984872137702,17.557244979967,"cooking",3,"not"
18913,"grey","blue",23.3478650443572,28.4481303301368,13.0150336801401,"trivia",2,"not"
18914,"black","blue",23.5218339828938,36.7430680030174,13.0828146825455,"cooking",2,"not"
18915,"grey","blue",27.4722028415205,54.6482313048334,23.3404136032717,"comedy",3,"not"
18916,"black","grey",23.6727290432698,35.962713716776,16.4873521015058,"cooking",1,"not"
18917,"black","grey",21.7138079312684,18.6938090174907,5.53999833882189,"art",2,"not"
18918,"black","grey",31.1623989243119,36.9395245424543,16.3832083952702,"yoga",4,"pardoned"
18919,"grey","blue",22.7883660581724,38.1809975058696,18.0119954562808,"karaoke",1,"not"
18920,"black","grey",29.0501920417118,32.7829002024898,14.9760467927619,"cooking",3,"not"
18921,"brown","grey",30.6059474491298,37.7044828237944,17.935008562024,"art",1,"not"
18922,"grey","blue",26.3794823267162,45.6776905953434,12.8060800229029,"art",1,"not"
18923,"grey","blue",26.0413961676847,40.9995657587197,20.2476070125072,"yoga",1,"not"
18924,"black","blue",24.5948436883251,35.3660974111085,16.8866364905538,"karaoke",1,"not"
18925,"black","blue",30.3270473994234,33.1526373182961,16.9276612896463,"cooking",1,"not"
18926,"grey","blue",25.3503288021355,30.3874617098487,14.0490332471899,"art",2,"not"
18927,"black","blue",27.3665442006685,44.4843434384164,17.5157421309444,"comedy",3,"not"
18928,"grey","grey",27.3884730751897,30.0242315652027,14.0200932959441,"trivia",1,"not"
18929,"black","blue",28.8315091655373,41.6349042863492,18.4581663406301,"yoga",4,"not"
18930,"brown","blue",31.6852020743639,35.5360044605446,17.8638507608129,"yoga",6,"pardoned"
18931,"grey","blue",28.0697458171753,40.8734189980598,21.4073930392954,"yoga",2,"not"
18932,"black","blue",29.6440580563088,24.3623801240115,6.94926151074946,"art",2,"not"
18933,"grey","blue",26.0891249861118,25.9874309035745,16.7861537302605,"cooking",0,"not"
18934,"grey","blue",25.8649631441011,18.6371618624452,11.4142066693597,"cooking",3,"not"
18935,"black","blue",31.2776606403708,41.0011623050468,20.0992908151543,"comedy",0,"not"
18936,"grey","blue",25.6318180412628,22.4549093323937,6.46717103615951,"yoga",1,"not"
18937,"grey","grey",28.3268951679443,28.5721278744836,9.92622054055117,"comedy",2,"not"
18938,"grey","blue",26.8572244293627,31.104094861538,12.4861094044929,"karaoke",3,"not"
18939,"grey","blue",28.4773880934072,52.7758672333515,21.6293715874339,"karaoke",2,"not"
18940,"black","blue",21.6268048359441,40.1025722386231,11.3304610245451,"cooking",3,"not"
18941,"brown","blue",23.7073530512746,23.8486372669268,10.745354434546,"trivia",2,"not"
18942,"black","grey",33.1556210388444,24.9989392231378,13.1269271229053,"art",2,"not"
18943,"grey","blue",26.5148829383021,28.6472280256502,8.8949824267311,"comedy",1,"not"
18944,"black","blue",27.8603379029257,27.935892003117,11.2389171716458,"comedy",3,"not"
18945,"brown","blue",26.7803954725602,20.0010919281948,14.8363511764712,"karaoke",1,"not"
18946,"black","blue",28.0568214948127,42.0184631541628,14.3319861742074,"karaoke",3,"not"
18947,"black","blue",35.6463461446123,46.2853960323253,18.242070179351,"comedy",11,"pardoned"
18948,"black","blue",27.1873600210335,33.5805659184606,12.0066275895633,"cooking",2,"not"
18949,"grey","grey",30.4889468200149,32.0685710724061,15.2330162779704,"trivia",1,"not"
18950,"black","blue",30.5830121671133,34.3263421518331,22.5327223779822,"comedy",7,"pardoned"
18951,"grey","blue",31.4041768765402,39.3770419735076,19.1728908802544,"cooking",3,"not"
18952,"grey","grey",24.6362698726092,42.5032446221516,15.2808852287993,"yoga",1,"not"
18953,"grey","blue",33.0126463881394,29.1744777740845,11.9968976139388,"cooking",2,"not"
18954,"brown","blue",26.7541962823078,41.3714349354963,12.3483684862402,"debate",3,"not"
18955,"grey","grey",23.5678058757907,30.4377417478073,14.2435976254407,"karaoke",4,"not"
18956,"grey","blue",21.1596069613639,40.4533258666447,17.6413152088961,"karaoke",0,"not"
18957,"grey","grey",28.3942379714312,32.9886979095984,15.5806940758059,"trivia",3,"not"
18958,"black","blue",27.8852622913507,27.0088480274219,10.4412091402748,"art",3,"not"
18959,"black","blue",29.4264382334377,39.3212131277135,18.2859087863781,"art",2,"not"
18960,"black","blue",32.6187535143817,35.4036429741566,17.9683035649708,"karaoke",2,"not"
18961,"black","blue",30.9328947414405,30.9551179652356,17.8318015384812,"yoga",1,"not"
18962,"grey","blue",26.4568525411984,32.4468923384885,14.0643082405896,"cooking",2,"not"
18963,"black","blue",25.5568827340988,31.5878010172641,19.1050638615909,"cooking",4,"not"
18964,"black","grey",22.5033769403145,33.2399288670263,9.17049302776884,"cooking",3,"not"
18965,"grey","grey",21.6479474977207,31.0989603150001,14.3684015058103,"cooking",1,"not"
18966,"brown","blue",28.9384838941566,26.9100793702487,17.4394642579957,"cooking",0,"not"
18967,"black","blue",27.1483635256381,31.1262227959342,21.1309800708995,"cooking",2,"not"
18968,"black","blue",27.5686752185173,35.1570708881617,10.4279837916302,"cooking",2,"not"
18969,"black","blue",25.2800767443529,38.2651548384067,19.3459987068116,"art",3,"not"
18970,"black","blue",29.9082106633939,42.9097606795444,11.9670784946713,"debate",7,"pardoned"
18971,"black","blue",29.8003840713898,40.4200338073988,11.4738100944396,"comedy",4,"not"
18972,"grey","blue",27.816758425121,30.6045882901298,9.86266904227599,"karaoke",2,"not"
18973,"black","grey",28.0295288157799,26.5736333246615,12.9504971331351,"yoga",1,"not"
18974,"black","blue",30.7870236476993,31.9041078096867,10.4803136725074,"debate",7,"pardoned"
18975,"brown","blue",28.5453433549117,36.0703917870313,17.0562101085858,"cooking",2,"not"
18976,"black","blue",27.294961344533,30.1643898561499,10.4591350646813,"cooking",1,"not"
18977,"black","grey",29.6431577206716,20.5240369425219,17.5957496156295,"cooking",6,"not"
18978,"black","blue",22.4747789201036,46.2189663674671,17.3139316729262,"karaoke",1,"not"
18979,"black","blue",30.3038854969898,35.0559911113927,14.9448611360077,"karaoke",3,"not"
18980,"black","blue",30.8769011780667,29.8191846809115,16.681325891206,"cooking",2,"not"
18981,"black","blue",33.0679989962965,35.2921848190637,15.904785296881,"cooking",3,"not"
18982,"black","blue",32.622796586296,34.1641928951239,20.8165829743542,"comedy",3,"not"
18983,"black","blue",28.4174255132826,34.3016594435418,18.714441495999,"debate",2,"not"
18984,"grey","blue",28.6006199383682,24.9158922546191,15.3893058867805,"trivia",0,"not"
18985,"black","blue",28.4055530130653,30.7920061356969,12.3323912100793,"karaoke",4,"not"
18986,"black","blue",28.6054114293978,43.1050034889095,15.1418710402234,"cooking",6,"not"
18987,"brown","blue",32.8529245841977,30.0192708950408,15.9285603017021,"cooking",2,"not"
18988,"grey","blue",29.3499757039169,14.419308683662,5.4152687084005,"art",3,"not"
18989,"black","blue",27.4575466075188,40.7321125613451,20.0000128899874,"karaoke",1,"not"
18990,"grey","grey",26.2715131951224,49.3418094949179,18.6519190565061,"art",0,"not"
18991,"brown","blue",30.9962097194654,39.6167265698454,20.2575272566897,"cooking",2,"not"
18992,"black","blue",31.821261942029,29.0646689053669,14.6076321530697,"art",4,"not"
18993,"black","blue",24.4438151437243,25.6002714546211,13.5252815121593,"yoga",2,"not"
