"id","class","height","color","rottingFleshPct","bloodCoverage","aura","hairLength"
18784,"Ghost",64.2930280452456,"white",8.05,1.503,0.270330867000834,3.14579417932382
18785,"Mummy",64.4231092133058,"grey",26.51,20.078,0.077466707801303,3.12952046873276
18786,"Zombie",60.4314916888212,"green",29.97,32.9,0.262788875488508,3.23462788855172
18787,"Zombie",67.2726562666743,"green",28.92,33.491,0.262565571718452,3.39809706921053
18788,"Vampire",67.1990771621457,"grey",8.95,21.277,0.083846008608073,3.22662116078831
18789,"Ghost",49.5039169928894,"white",6.78,9.608,0.26431520513969,3.09212657819349
18790,"Ghost",51.9113013232197,"grey",5.86,1.863,0.0684415496133722,3.16032364371115
18791,"Ghost",54.8864888822939,"white",3.57,8.372,0.296351876237913,2.74761106409774
18792,"Witch",65.9879045166145,"white",25,2.247,0.276703944463662,3.83941151534755
18793,"Mummy",73.5468136508537,"grey",28.34,22.985,0.121575670964164,4.19361105140361
18794,"Mummy",56.8811751288132,"white",37.84,2.26,0.265720136861003,3.57021056553919
18795,"Mummy",62.5283247199218,"grey",26.95,7.348,0.108226423929463,3.41145563918362
18796,"Zombie",64.1018933552217,"green",35.23,30.818,0.130830986502746,3.51101387429116
18797,"Witch",64.5912896027455,"purple",19.9,1.747,0.138621309436119,3.23848435785956
18798,"Zombie",60.2821966305924,"white",37.05,32.343,0.265051738046882,3.82686097013226
18799,"Ghost",64.5452777778604,"white",4.23,9.148,0.227195306036789,4.34100085466446
18800,"Vampire",59.2421455364318,"green",6.25,19.545,0.227794572207155,3.40998945718797
18801,"Witch",57.1832936868401,"green",21.01,5.269,0.152866766243159,2.61973449683384
18802,"Zombie",60.9440763333499,"grey",31.91,34.455,0.0651458652103526,3.96078419210184
18803,"Mummy",69.5240144518019,"grey",35.45,6.136,0.107097234800069,3.79661879922435
18804,"Vampire",65.199615151698,"grey",7.45,31.638,0.106802963904092,3.09745636361821
18805,"Mummy",64.2087175673172,"grey",19.9,6.527,0.0935495144858927,3.7881340282838
18806,"Witch",59.863139815956,"green",23.44,13.491,0.210828115423596,3.79526022833066
18807,"Mummy",61.7528196934164,"grey",29.5,9.496,0.103365167064331,3.61921733988689
18808,"Vampire",68.0791910910551,"grey",10.12,32.342,0.109719824073256,3.37815025711609
18809,"Zombie",48.0089657145653,"green",24.81,30.806,0.237493020646382,2.57294120240334
18810,"Zombie",64.9750766392873,"green",28.62,25.628,0.210679834841471,4.19633129425754
18811,"Zombie",67.998920129845,"grey",25.86,27.572,0.0830489617196234,3.37098084293657
18812,"Witch",66.7382368538056,"purple",20.64,15.582,0.145671555254959,3.91408069717751
18813,"Ghost",60.763827938173,"white",5.3,0.635,0.244052928937853,3.41577358831632
18814,"Zombie",64.9337542888844,"grey",33.67,14.883,0.0773645451745259,4.03502655477295
18815,"Witch",59.9524082856134,"grey",29.4,16.854,0.0894166273552661,2.7704993015289
18816,"Mummy",63.2121242739219,"purple",22.86,11.838,0.169152143571356,4.33636207333145
18817,"Zombie",59.0520229143498,"green",34.25,25.103,0.175901545794251,3.31064156781889
18818,"Witch",67.1050560665078,"grey",27.06,2.109,0.0790968659019957,3.35385294245669
18819,"Witch",63.2712379409168,"purple",19.76,19.728,0.207181043513684,3.28146685775965
18820,"Mummy",70.155142162628,"grey",10.42,17.269,0.0931293052478021,4.46936833210084
18821,"Zombie",61.520961533978,"green",27.96,27.256,0.199092452188691,3.28590736649177
18822,"Vampire",68.4012552954721,"purple",13.65,10.153,0.197447584050046,3.9203340308808
18823,"Ghost",44.9096952858658,"white",13.45,7.461,0.365352779777323,2.74441956885803
18824,"Vampire",68.2967714148166,"white",5.61,26.103,0.323096433179903,4.27551898000548
18825,"Vampire",66.8795289984877,"green",11.05,10.689,0.144873878456387,3.58817846352686
18826,"Zombie",66.6238474070838,"green",32.85,44.763,0.220950306107781,3.44533137649834
18827,"Zombie",64.3969838288447,"white",30.95,40.575,0.258632191089762,3.68117248140539
18828,"Ghost",57.5903627062165,"white",5.97,3.996,0.191303695849612,3.41223499882535
18829,"Mummy",68.4113241854926,"white",34.15,12.582,0.287096905312514,4.08793300353811
18830,"Zombie",64.4477394450186,"green",37.34,38.409,0.112930226173868,3.65331381567505
18831,"Witch",65.4507380234623,"green",19.03,7.643,0.200673003410226,3.59383756653645
18832,"Zombie",64.143341629585,"white",33.81,29.853,0.328103792373323,3.42776744325053
18833,"Zombie",46.5791083242607,"green",31.38,17.933,0.174486283997409,2.74365392819985
18834,"Ghost",58.703913524856,"white",4.91,6.482,0.156872663516643,2.6767095965676
18835,"Witch",65.2454019642438,"purple",25.74,5.769,0.169627031887202,3.80956821303925
18836,"Witch",55.338226727473,"purple",17.8,10.284,0.129881309448825,3.31011245646393
18837,"Witch",61.2524909074273,"green",17.63,13.34,0.165812391691923,3.19223926701939
18838,"Witch",63.2103813828239,"grey",26.1,14.594,0.127228920722383,3.65211957874802
18839,"Zombie",45.9563564182962,"grey",29.99,22.923,0.127602755601537,3.00337982886958
18840,"Ghost",37.5238985950811,"white",5.84,1.529,0.318234872605389,2.06685620712938
18841,"Zombie",42.4642726612177,"grey",31.59,34.532,0.112245496228184,2.65527598119409
18842,"Zombie",60.9788288665271,"purple",16.43,22.378,0.222459230751022,3.12591266294481
18843,"Vampire",70.8168170095194,"grey",8.7,15.434,0.0571558732391999,3.7443183821707
18844,"Witch",58.0047181897402,"green",22.63,14.725,0.268415216995579,3.31081909715095
18845,"Zombie",69.6912337253837,"green",31.36,18.445,0.187039098415286,3.53727976064476
18846,"Zombie",45.2071854352399,"green",28.41,41.442,0.199006161298702,3.47807631050977
18847,"Vampire",67.4447296635334,"green",9.76,18.786,0.159301500328593,4.07024479970881
18848,"Ghost",49.6192446099879,"white",4.51,4.288,0.307420641973442,3.39119466681445
18849,"Ghost",53.0014683121347,"white",7.48,7.012,0.323085152636968,3.40006263888459
18850,"Zombie",62.818440202539,"green",21.8,43.668,0.244908937057027,3.83186600150298
18851,"Zombie",65.1667254211267,"green",27.24,25.124,0.157172629554236,4.2664259785723
18852,"Witch",56.9876860181871,"grey",8.22,18.005,0.0810322443220752,3.64920040931254
18853,"Mummy",65.7372969065484,"grey",25.47,23.49,0.147725482401478,2.96452097644385
18854,"Ghost",55.9909530248744,"white",6.34,9.523,0.335138129426749,2.73012251270167
18855,"Zombie",67.1494503846443,"green",27.28,31.841,0.18028532062878,3.47881733096288
18856,"Witch",50.6512600260513,"purple",23.64,11.22,0.135555738280368,3.25327059789483
18857,"Vampire",66.9488510581271,"white",12.58,28.642,0.280241165814168,3.74287066432493
18858,"Witch",59.4257936638409,"purple",10.34,12.682,0.173257722578446,3.4052170974134
18859,"Ghost",36.8393765086967,"white",13.21,0.125,0.314852052544964,3.02923610400505
18860,"Witch",63.0444287070656,"green",16.68,17.906,0.244654840002221,3.56181377400104
18861,"Vampire",70.8587201184602,"grey",14.84,8.035,0.0850366136486483,3.31160255793899
18862,"Witch",58.5772169228217,"white",24.58,3.682,0.212483612762541,3.59612492978979
18863,"Vampire",68.9422481160722,"purple",9.6,8.347,0.192340080664056,3.4404111474206
18864,"Zombie",53.5490784728474,"grey",37.74,16.288,0.110118402361298,3.09635652464527
18865,"Vampire",69.1395088831761,"green",9.03,22.966,0.188041341851494,3.28752692739874
18866,"Mummy",66.5149049836826,"grey",8.74,13.876,0.0868136880193249,3.63684014661869
18867,"Mummy",69.3778372571154,"white",23.95,4.645,0.457902528865269,3.82562093469866
18868,"Zombie",38.8405103130414,"grey",28.26,26.417,0.094660867063858,2.89178971719838
18869,"Witch",64.1064329225751,"green",23.87,18.816,0.172486410519807,3.88313633917971
18870,"Zombie",49.8385658644003,"grey",26.62,37.622,0.105067406197879,3.23785387188112
18871,"Witch",63.1280861565741,"purple",30.89,12.827,0.230954616335509,3.60495876703552
18872,"Zombie",63.4836423170898,"grey",27.6,14.719,0.122902435451474,3.77017800288962
18873,"Mummy",64.3858384484568,"grey",14.03,8.819,0.105934526741375,3.95225453604639
18874,"Zombie",60.5389196216501,"green",39.9,21.883,0.172386047593587,2.96908158664498
18875,"Witch",59.8848562620597,"purple",24.28,10.478,0.202992271892407,3.59000623947193
18876,"Zombie",66.2001881108136,"grey",26.87,26.073,0.069620765024994,3.53679162896194
18877,"Ghost",67.9335377928896,"grey",15.5,4.312,0.0851963055754009,3.6893774206517
18878,"Witch",69.4547375848449,"grey",21.89,15.765,0.0615386216157093,3.45171065368344
18879,"Ghost",48.2972591233914,"white",7.7,3.833,0.308017651760531,3.29883320152556
18880,"Witch",68.1485723768338,"white",11.72,13.837,0.318221740156887,3.91611337763656
18881,"Vampire",69.7295987305998,"purple",12.99,32.094,0.206311084133607,3.43632066403657
18882,"Mummy",66.3654868950304,"green",8.2,9.966,0.165866594411601,3.4784098699356
18883,"Witch",61.5729735667327,"purple",16.93,16.083,0.276889117870966,3.65048311063629
18884,"Witch",60.553056667865,"green",28.9,0.728,0.272199185975129,3.64249305386865
18885,"Witch",63.8221873828177,"purple",20.63,2.744,0.198246548951371,3.72695768980178
18886,"Zombie",51.624710976832,"green",25.43,17.253,0.194029697476296,3.70546967381901
18887,"Vampire",68.8891790645801,"grey",7.81,14.281,0.0818435828460907,3.93913622365251
18888,"Vampire",68.3955607950751,"white",7.37,21.214,0.225502817132995,3.63190981811994
18889,"Ghost",56.4861432937161,"white",19.55,9.005,0.294050586796374,2.83505650933853
18890,"Witch",70.767178689553,"grey",24.76,17.331,0.100576378004137,4.42003758401091
18891,"Zombie",63.6475467290871,"green",27.11,14.011,0.239444618328243,3.0014066564364
18892,"Zombie",57.9897052722197,"grey",20.67,25.037,0.0739087063927332,3.36674467217122
18893,"Zombie",58.6376567034749,"grey",31.07,28.657,0.121528790890383,3.34382756679814
18894,"Zombie",69.6160257596328,"purple",37.11,28.41,0.185603680443094,3.9718437747742
18895,"Vampire",68.0126108062241,"grey",5.05,25.265,0.104051385236969,4.21952352422858
18896,"Mummy",66.9206592482148,"grey",15.68,12.251,0.121762372118272,4.11283514445314
18897,"Witch",55.907307284259,"purple",19.63,17.195,0.223349170865685,3.60371133705315
18898,"Mummy",66.0175882542117,"white",27.57,16.234,0.330067030589831,4.50239212602974
18899,"Zombie",65.845787624446,"green",36.7,50.415,0.196679119382027,3.99719501979717
18900,"Witch",60.2575218038806,"purple",25.39,17.832,0.222092188287763,3.97390513720328
18901,"Zombie",50.8623138345062,"grey",33.47,30.897,0.138594171805444,3.2152984719484
18902,"Zombie",51.2688679714229,"grey",36.68,33.896,0.0824982683654182,3.50645228497687
18903,"Witch",59.8405547571804,"grey",15.36,10.506,0.120487973578701,2.89422332980646
18904,"Zombie",43.3011388808817,"green",33.04,35.175,0.25589413003183,3.06212935997911
18905,"Ghost",60.2128620031208,"white",6.04,0.221,0.467364179956909,3.52122436975556
18906,"Zombie",64.704190088636,"green",20.06,16.016,0.255258736303437,3.56525159279656
18907,"Zombie",56.3575192453227,"grey",33.81,35.945,0.110582547027885,3.50702563992239
18908,"Zombie",62.7251098117531,"green",22.94,28.53,0.199581854257466,3.19732533383705
18909,"Witch",54.7494392700258,"green",18.03,8.91,0.212688402964098,3.61806385889619
18910,"Witch",58.9760599914674,"white",26.33,5.062,0.360439835678132,3.50825869280603
18911,"Mummy",60.5110705656781,"white",15.66,15.119,0.325319611026826,4.1120467750111
18912,"Ghost",64.8241162560829,"white",5.7,7.636,0.291061301948588,3.48839211110874
18913,"Zombie",60.4171311469089,"green",27.91,15.868,0.202295112657883,3.38689918497887
18914,"Zombie",62.8661921769242,"green",32.85,27.466,0.180213399458592,3.84454397877166
18915,"Witch",68.5487163592721,"grey",26.26,19.805,0.134117892955191,3.33539706918722
18916,"Witch",62.1541666600385,"grey",17.56,8.539,0.0852791336943923,3.81363681660437
18917,"Ghost",48.2650454294076,"white",9.65,4.581,0.352960606608433,2.57708291384263
18918,"Mummy",65.1491425179466,"white",22.72,19.443,0.355117343657511,3.51988942815075
18919,"Zombie",61.8271408817945,"green",31.31,40.468,0.193034515705653,3.91786236014647
18920,"Mummy",65.6053593145459,"grey",33.55,2.112,0.0991330039230879,3.35049652572482
18921,"Ghost",48.4225191083387,"white",16.88,7.68,0.345957427266554,2.80018162412346
18922,"Witch",60.5012305049744,"purple",22.73,17.882,0.203596795528721,2.82909678806415
18923,"Ghost",60.2535467463558,"white",3.06,5.035,0.25730889606808,3.72863342281417
18924,"Zombie",46.4774492648173,"grey",40.74,35.117,0.149125979769331,2.98132580698363
18925,"Mummy",61.9020722099827,"grey",15.71,8.41,0.101121833525684,3.61792540945451
18926,"Zombie",54.6772945377328,"green",37.65,35.286,0.184916841245544,3.16418381403566
18927,"Zombie",48.9665295557839,"green",28.33,25.746,0.285346692455959,3.17880816588133
18928,"Zombie",62.8886473870876,"green",26.05,37.797,0.233148138062591,3.25204552095856
18929,"Vampire",64.7759372388283,"purple",7.67,9.029,0.138685308048565,3.54383361114831
18930,"Zombie",46.9136581574786,"grey",41.09,29.178,0.0988963415241911,2.86866352340066
18931,"Vampire",65.6720536189287,"purple",13.54,28.128,0.213767784011327,3.33650984276818
18932,"Zombie",62.4410352675309,"white",29.43,39.399,0.2977072788224,4.016610876794
18933,"Ghost",54.0928113968237,"white",6.27,1.056,0.198132450276314,3.34778991716997
18934,"Mummy",62.3377960244663,"white",35.75,11.574,0.255652350906536,3.42309312913907
18935,"Zombie",61.5244910564738,"green",34.01,43.535,0.234006647058675,3.47088739489808
18936,"Zombie",62.0255977507753,"grey",35.81,49.49,0.0819242998356263,3.53739186440404
18937,"Ghost",46.5391096231872,"white",9.06,3.761,0.272427737488109,2.68590024708426
18938,"Zombie",69.2853486945796,"grey",29.01,26.646,0.0763913661792809,4.05266729078466
18939,"Zombie",62.5455911285131,"green",28.65,34.035,0.0993731195847169,3.69229412557656
18940,"Zombie",66.0206357920481,"purple",21.89,42.695,0.16676064584523,3.34060649929143
18941,"Mummy",64.9424204611833,"grey",23.53,23.077,0.102290896591802,3.80381869900949
18942,"Vampire",73.6342839295346,"grey",5.03,28.728,0.0731303831871738,4.01639729310588
18943,"Witch",70.5091980276517,"green",15.74,4.666,0.264365248963935,3.49688470414515
18944,"Witch",62.672140840377,"green",21.47,13.042,0.152421279541214,3.56380419864663
18945,"Witch",64.0693207109484,"white",18.5,12.282,0.322564241479271,3.66074459071958
18946,"Ghost",56.68184447549,"white",5.07,6.527,0.268509054403204,3.45005595678192
18947,"Witch",61.7068275365988,"purple",25.39,14.666,0.212746472696775,3.55033383479246
18948,"Vampire",68.3963953712602,"white",8.06,16.83,0.328673359601392,3.62519834026986
18949,"Zombie",61.4872032823458,"green",28.44,35.291,0.244035116503105,3.43117236797008
18950,"Mummy",64.276405574712,"grey",15.31,16.311,0.0948010048096149,3.78106159513502
18951,"Zombie",60.5600731303963,"green",40.16,22.494,0.186565227638105,3.60536157991418
18952,"Vampire",67.8386870516041,"purple",11.33,34.133,0.19576831664821,3.94614620477294
18953,"Zombie",70.9575224962728,"green",33.61,23.659,0.159911470494669,3.17875294599805
18954,"Vampire",63.7341309320946,"purple",10.9,24.393,0.254130246192168,3.34434029822152
18955,"Zombie",67.0792889001563,"grey",29.26,17.744,0.116583878365725,4.10089752299533
18956,"Vampire",63.9500640714481,"purple",13.7,24.571,0.216493806990141,2.9926234751609
18957,"Mummy",64.7964949679742,"grey",38.31,20.283,0.127910635873928,3.88061216902873
18958,"Zombie",64.4442364411766,"green",34.58,37.38,0.226553526429476,4.13269691692844
18959,"Zombie",51.3458200747276,"grey",19.02,30.011,0.128074075261767,2.99206443007243
18960,"Witch",65.889589582502,"grey",26.16,7.854,0.102379130265495,4.05278122799912
18961,"Witch",50.3709811619236,"grey",24.72,19.084,0.123544105119258,3.26749849947248
18962,"Mummy",62.6947379204656,"grey",35.47,16.597,0.101965335452826,3.09477570435523
18963,"Vampire",68.9285359086922,"grey",9.26,19.092,0.0558993410040356,3.93359624964571
18964,"Zombie",58.5898187606047,"green",29.04,14.49,0.196332265064722,3.8930748827603
18965,"Zombie",64.7197389432051,"green",35.4,28.086,0.167020886635558,3.4372908171498
18966,"Witch",66.3452031017547,"green",14.01,1.701,0.21999197135694,3.36636136494983
18967,"Zombie",66.702660007631,"purple",27.28,25.614,0.124927109017236,3.11289965807558
18968,"Vampire",67.2416821221526,"white",8.44,32.381,0.264784901446651,4.29440587732331
18969,"Zombie",52.2819036124644,"green",26.9,30.305,0.187593909912822,3.53486810840445
18970,"Vampire",66.2630742494864,"purple",9.11,27.207,0.193382722002356,3.70888924178674
18971,"Ghost",55.4918278460067,"white",4.41,2.906,0.211159080853826,3.23508564510295
18972,"Zombie",44.021025856698,"green",31.21,20.954,0.132028707093184,2.60083307125986
18973,"Witch",56.8870288302879,"green",21.79,7.037,0.190207846330412,3.55836514775475
18974,"Vampire",65.5100107006385,"white",10.31,26.292,0.353616389341202,3.92668041073135
18975,"Zombie",66.1289134524582,"grey",30.08,24.848,0.110735810750285,4.27576715876429
18976,"Zombie",61.4582594687893,"green",21.27,35.455,0.165075437072276,3.12920935827086
18977,"Zombie",59.2568744817749,"green",30.92,25.941,0.17046237653841,3.18734459935657
18978,"Zombie",51.1843123915686,"green",25.46,27.137,0.160086730011582,2.64014963756832
18979,"Vampire",65.4235792882538,"grey",11.04,33.231,0.13116928713426,3.64775526948657
18980,"Mummy",66.2452772035415,"grey",17.04,17.27,0.075874951902081,3.59762705628246
18981,"Zombie",67.0019336170604,"green",35.61,34.536,0.167347078270119,3.68492606260504
18982,"Zombie",59.4346999194823,"green",36.8,27.227,0.200497029371843,3.36878866133078
18983,"Ghost",50.3612677189056,"white",8.35,1.323,0.182559719524153,2.19013004101295
18984,"Mummy",66.014331072992,"grey",24.11,12.155,0.105822520406966,3.43245652582414
18985,"Ghost",57.1349497305048,"white",4.74,4.223,0.33054095653521,3.34921253894377
18986,"Vampire",65.0024075694591,"purple",7.74,9.29,0.293381538869872,4.22033388513062
18987,"Witch",61.916329896542,"purple",16.67,14.789,0.188521056676784,3.72985873858911
18988,"Zombie",66.7797621633376,"green",32.92,27.195,0.203382988078603,3.67693245624621
18989,"Zombie",43.4754647290551,"green",20.32,47.428,0.206165002682467,2.63374086967783
18990,"Zombie",63.2050431177034,"purple",28.72,35.884,0.226506901628021,3.61809023014674
18991,"Zombie",47.3681563506972,"grey",30.54,18.631,0.0906326089101313,3.51781797211883
18992,"Zombie",60.4636864330294,"green",18.69,29.128,0.192551264540516,3.63753777462092
18993,"Witch",60.8955421666247,"green",25.78,2.811,0.173237624505094,3.1857251518343
18994,"Zombie",43.7794131374992,"grey",32.3,29.552,0.114784396249932,2.80036980530146
18995,"Witch",63.5810908420975,"green",20.66,9.068,0.183262371880174,3.68734511543445
18996,"Ghost",53.699368316559,"white",6.59,9.212,0.250899927320829,3.28978560956227
18997,"Zombie",61.6222874243093,"white",32.07,24.673,0.215431772777615,3.22223475913669
18998,"Zombie",47.9562280735932,"purple",35.87,46.128,0.140629632784248,2.73829635725147
18999,"Ghost",47.6666151071426,"white",7.93,9.858,0.418856546271503,2.90481759426588
19000,"Witch",69.2220328275594,"green",23.07,13.439,0.163169958951126,4.07750119190905
19001,"Zombie",61.4593816303096,"green",35.9,15.842,0.179091089392963,3.10918968732229
19002,"Mummy",64.3663961830039,"purple",28.23,19.546,0.17441580260983,3.64690215678418
19003,"Witch",61.7216287334283,"white",17.74,8.756,0.458563996618357,3.41163480483306
19004,"Ghost",54.6861770725883,"white",4.84,0.023,0.294571446993685,2.74805356476257
19005,"Witch",56.9044141606934,"green",27.77,4.354,0.201188986762731,3.53706118702481
19006,"Ghost",64.3936749130157,"white",5.45,4.697,0.357973935133859,4.31070849093092
19007,"Vampire",69.8260527788715,"purple",13.18,34.07,0.239084582499744,4.42215112881907
19008,"Mummy",56.8433396356188,"grey",19.25,14.845,0.0897644086631248,3.660656307243
19009,"Ghost",60.325544537688,"white",4.16,2.615,0.277847888295331,3.47199476238941
19010,"Witch",60.5553927134154,"green",27.45,0.846,0.143879409821001,2.92498223491908
19011,"Zombie",68.239487534292,"green",24.57,26.528,0.248829124856427,2.90067816030297
19012,"Zombie",65.284881367856,"green",17.91,16.24,0.178829136966184,3.89089669917597
19013,"Zombie",60.8398476248913,"grey",27.69,24.169,0.0954994630567744,3.07503816530922
19014,"Zombie",65.740106291162,"green",28.31,22.168,0.20608050850355,4.26623577180918
19015,"Vampire",69.3685004469968,"white",13.24,14.481,0.257929929962021,3.31796482713961
19016,"Vampire",69.088174719175,"purple",6.72,21.017,0.174142092284491,4.26963868637817
19017,"Zombie",52.5412550446036,"green",34.49,49.075,0.237618019831154,3.35319241367583
19018,"Zombie",65.7792491932183,"white",23.22,44.36,0.22779229709766,3.6185060230825
19019,"Vampire",70.6864224679663,"purple",10.56,28.933,0.241884096863172,3.95845332183806
19020,"Zombie",45.8651432052283,"grey",30.57,20.374,0.124296744612316,2.4689282228054
19021,"Vampire",66.0166286491557,"grey",7.37,17.617,0.116379314011776,4.08489527216761
19022,"Zombie",50.3761634906588,"green",33.79,13.932,0.259949144318099,3.31349999355267
19023,"Witch",64.0437122481046,"grey",13.97,11.922,0.13197179394874,3.8041123355851
19024,"Zombie",67.8807132977023,"green",34.65,38.871,0.188432668047099,4.22382578357383
19025,"Witch",58.1445002799217,"purple",26.74,1.752,0.211771815119077,3.83176853877668
19026,"Ghost",55.3228306326159,"white",18.79,9.805,0.327478014099499,3.50124432811017
19027,"Ghost",58.4823611253519,"white",15.36,1.194,0.325275688862888,3.74136577279492
19028,"Witch",61.0347046174501,"white",25.11,10.21,0.282203413142676,3.83256765286905
19029,"Vampire",68.3836891935023,"grey",10.72,9.527,0.103721253359166,3.62998241600683
19030,"Witch",64.1084383717228,"green",13.67,9.144,0.250698485348961,3.43970414852755
19031,"Zombie",60.553236061481,"green",22.54,43.699,0.23514548055459,3.26111175982017
19032,"Zombie",58.8108281125062,"purple",32.82,27.956,0.156723990676616,3.50652706430387
19033,"Zombie",51.0451709013551,"green",31.44,22.711,0.217773076806184,3.94320064403879
19034,"Vampire",64.5853502050221,"white",6.54,28.665,0.28909295832992,3.98482153368304
19035,"Witch",57.5163385216456,"purple",26.52,0.144,0.200683403465137,3.43599780570556
19036,"Vampire",71.1513522855511,"white",11.79,32.624,0.309391990830771,3.49180567260628
19037,"Ghost",59.6436483657708,"grey",3.61,4.417,0.119475285840888,3.12206509232758
19038,"Witch",62.488589373884,"green",17.63,3.668,0.132910906976699,4.33214091695603
19039,"Ghost",62.0483270286654,"white",10.5,8.072,0.291383694732561,3.79505201231279
19040,"Ghost",63.172291043263,"white",3.57,0.467,0.236527532176155,3.72364426162251
19041,"Vampire",69.1107966523801,"white",7.44,11.86,0.382378991177745,3.65808233078802
19042,"Ghost",57.4557680060989,"white",3.74,9.123,0.122458286703908,2.9934156277471
19043,"Zombie",48.1746690307795,"green",26.25,28.954,0.221446614852745,2.83876072731748
19044,"Ghost",55.179971502739,"white",11.55,9.319,0.231993367681555,2.91133441526102
19045,"Ghost",51.4780762224695,"grey",5.92,0.341,0.143873604683723,3.0702539138125
19046,"Zombie",58.8519621553978,"green",25.87,32.896,0.212740610528625,3.44023221201228
19047,"Zombie",43.5113484109408,"purple",28.91,19.371,0.214170996694836,2.68092546752202
19048,"Zombie",67.0803322243324,"white",26.77,40.448,0.320117632134809,4.05551145893497
19049,"Vampire",70.4817744839727,"white",9.03,13.751,0.288489200153556,4.42102931776632
19050,"Witch",68.0944835376934,"purple",15.91,11.919,0.152176578359162,3.70172867648944
19051,"Zombie",53.7756445882996,"purple",33.98,27.63,0.142893565002783,3.4211085619146
19052,"Ghost",55.2649544333264,"white",3.19,5.1,0.279093480592579,3.40772416798113
19053,"Ghost",60.0363600327754,"white",3.01,5.928,0.345578788122127,3.39636474570268
19054,"Zombie",57.4556946024018,"grey",39.17,28.061,0.0895694745872814,3.08298741081187
19055,"Zombie",63.3422453911857,"purple",32.16,35.608,0.205494531956795,3.54266415920403
19056,"Zombie",47.2821487765119,"white",25.63,20.976,0.396121553239198,3.61762889331649
19057,"Zombie",41.9905040414049,"green",19.57,31.802,0.176899371759255,2.73109132282055
19058,"Zombie",50.6475547317214,"purple",25.3,31.884,0.182624691906858,2.81307570117207
19059,"Witch",60.9118452831911,"green",23.69,7.68,0.167182612180866,2.91021780011696
19060,"Zombie",60.4939694838601,"green",30.05,37.402,0.236040042515227,4.16601622172157
19061,"Vampire",68.9024287475657,"purple",14.74,26.405,0.212278775655113,3.65152757435591
19062,"Zombie",66.2759779442959,"green",20.72,26.606,0.227914931090701,3.46978834184762
19063,"Zombie",69.6652483651009,"green",27.44,25.254,0.276219232474671,3.99877025334992
19064,"Witch",65.0046804253799,"green",16.53,16.399,0.226054397695241,3.96822452786814
19065,"Zombie",62.4112040120871,"grey",31.52,49.383,0.111089347725303,3.7557449386671
19066,"Zombie",47.0771475866429,"green",34.76,33.482,0.170585953822292,3.04160856117298
19067,"Witch",58.7132282433854,"grey",23.75,0.451,0.142783857363743,3.10872656898313
19068,"Vampire",71.5019092141658,"grey",6.26,17.927,0.084565167144371,3.50168547088397
19069,"Mummy",72.38778158662,"grey",38.97,23.275,0.120832153018442,3.72665086597724
19070,"Vampire",66.2060331703323,"purple",13.14,26.905,0.14143585922327,3.39334827493373
19071,"Mummy",66.7407896333539,"grey",8.61,15.136,0.0801813179302915,3.50812538377526
19072,"Mummy",59.4297935975269,"white",25.71,6.527,0.347428547396837,3.54083854501164
19073,"Witch",55.7860590336614,"purple",18.07,5.055,0.162426415177262,3.75069108763618
19074,"Zombie",64.808878969429,"green",31.02,41.764,0.15872246441139,3.8816401152846
19075,"Witch",63.9545354439346,"green",14.93,11.421,0.24413212532224,4.25452143211838
19076,"Vampire",65.527946277836,"white",8.07,27.989,0.397855334633965,4.14703546653963
19077,"Ghost",56.1783821871356,"grey",8.17,7.754,0.0881006502116443,3.87024202634486
19078,"Zombie",61.9887714596427,"grey",29.39,35.852,0.0867430719173383,2.84483791462486
19079,"Witch",58.3059894108682,"purple",26.18,3.969,0.28885340716014,2.87991563438351
19080,"Vampire",63.6947951991412,"green",8.29,31.44,0.185850918921908,4.0855238944009
19081,"Mummy",67.223751508755,"purple",32.84,5.589,0.157878513012677,4.03712387599744
19082,"Zombie",61.973105010158,"green",32.54,43.247,0.217698210771044,3.53208541010506
19083,"Ghost",67.0925272866567,"white",9.03,7.166,0.229812582728287,3.85499837349634
19084,"Mummy",69.2650377520033,"grey",20.89,24.032,0.122086550950783,3.22940897738556
19085,"Zombie",58.1947071891413,"purple",31.87,51.217,0.196088374346604,3.62767155126632
19086,"Zombie",66.105892697225,"grey",30.4,30.258,0.109049669711762,3.6709843182539
19087,"Ghost",51.5767797803617,"white",8.47,4.44,0.276018320798304,3.25962391435257
19088,"Zombie",43.5211718377867,"green",30.67,25.696,0.248848691122406,3.57935208193034
19089,"Zombie",54.3709190114236,"green",34.17,26.761,0.174792470165509,3.2687163227517
19090,"Zombie",63.295167770427,"purple",30.35,31.262,0.226740620838507,3.99106926942006
19091,"Ghost",55.527988332625,"white",3.55,0.183,0.237907821778531,3.29404269246528
19092,"Mummy",53.8534370855775,"grey",21.17,23.859,0.0842841721183302,3.76540450694249
19093,"Zombie",44.4708562052515,"grey",26.02,23.266,0.146956321286355,2.74608632112466
19094,"Zombie",71.6506806410553,"green",19,23.338,0.130789802880683,3.41877995251954
19095,"Zombie",70.2258944914371,"grey",26.29,33.061,0.0745774617153195,3.23779609375179
19096,"Zombie",61.2843966608048,"white",30.13,21.356,0.299893675980791,4.28993852356813
19097,"Vampire",71.9871184096288,"green",12.49,15.746,0.248417048606717,3.62220211711461
19098,"Witch",71.3806358005489,"green",31.19,19.014,0.142845896542989,4.14460568010766
